,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ceilingvis,crosswinds,departures,severe,winterwx,sum,airport,nodepart,delayrange,natsvr,arrivalimpacts,delayrange.1,delays,ac,hour,west,east,maxsize,numpoints,weekday,pred_dif,delayrangeF,local_time,i_wind,cv,i_winter,i_dep,i_nat,i_arr,i_svr,i_dr,i_cv
11,11,11,11,11,11,0.0,0,0,93,0,94.0,STL,1,"(26, 46)",0,1.0,"(26, 46)",12.899966329966317,12,7,6,1,3442,7,2,-23.100033670033685,"[0.8999663299663165, 24.89996632996632]",Apr 22 (Sat) 04:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 0.8999663299663165 and 24.89996632996632%,No Impacts
12,12,12,12,12,12,0.0,0,0,112,0,127.0,AUS,1,"(44, 64)",0,15.0,"(44, 64)",18.197460317460312,13,7,3,1,6646,4,2,-35.80253968253969,"[6.197460317460312, 30.197460317460312]",Apr 22 (Sat) 04:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Scattered Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 6.197460317460312 and 30.197460317460312%,No Impacts
13,13,13,13,13,13,0.0,0,0,85,0,125.5,PDX,1,"(44, 64)",0,40.5,"(44, 64)",18.15809523809523,14,7,1,5,582,6,2,-35.84190476190477,"[6.158095238095228, 30.15809523809523]",Apr 22 (Sat) 02:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Signifcant Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 6.158095238095228 and 30.15809523809523%,No Impacts
14,14,14,14,14,14,0.0,0,0,45,0,49.0,BNA,1,"(1, 21)",0,4.0,"(1, 21)",15.41,15,7,3,2,273,5,2,4.41,"[3.41, 27.41]",Apr 22 (Sat) 04:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 3.41 and 27.41%,No Impacts
15,15,15,15,15,15,0.0,0,0,20,0,146.0,SAN,1,"(55, 75)",0,126.0,"(55, 75)",35.010158730158736,16,7,0,1,794,1,2,-29.98984126984126,"[23.010158730158736, 47.010158730158736]",Apr 22 (Sat) 02:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Signifcant Arrival Delays,Some T-Storm Impacts,Predicted Departure Delays Between 23.010158730158736 and 47.010158730158736%,No Impacts
16,16,16,16,16,16,0.0,0,0,41,0,48.2,TPA,1,"(1, 21)",0,7.199999999999999,"(1, 21)",16.773333333333333,17,7,1,2,704,3,2,5.773333333333333,"[4.773333333333333, 28.773333333333333]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Scattered Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 4.773333333333333 and 28.773333333333333%,No Impacts
17,17,17,17,17,17,0.0,0,0,98,0,104.0,BWI,1,"(32, 52)",0,6.0,"(32, 52)",16.28613830613831,18,7,1,5,1549,6,2,-25.71386169386169,"[4.286138306138309, 28.28613830613831]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Scattered Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 4.286138306138309 and 28.28613830613831%,No Impacts
18,18,18,18,18,18,0.0,0,0,123,0,124.0,PHL,1,"(43, 63)",0,1.0,"(43, 63)",13.883809523809523,19,7,3,6,1769,9,2,-39.11619047619048,"[1.8838095238095232, 25.883809523809525]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 1.8838095238095232 and 25.883809523809525%,No Impacts
19,19,19,19,19,19,0.0,0,0,0,0,36.0,SLC,1,"(0, 20)",0,36.0,"(0, 20)",19.86,20,7,0,0,0,0,2,15.86,"[7.859999999999999, 31.86]",Apr 22 (Sat) 03:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Signifcant Arrival Delays,No Impacts,Predicted Departure Delays Between 7.859999999999999 and 31.86%,No Impacts
20,20,20,20,20,20,0.0,0,0,45,25,76.75,DTW,1,"(17, 37)",0,6.75,"(17, 37)",14.692643467643473,21,7,3,2,695,5,2,-12.307356532356527,"[2.6926434676434727, 26.69264346764347]",Apr 22 (Sat) 05:00 PM,No Impacts,0,Moderate Impacts - Extensive Deicing,Few Departures,No Impacts,Scattered Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 2.6926434676434727 and 26.69264346764347%,No Impacts
21,21,21,21,21,21,0.0,0,0,68,0,79.0,MSP,1,"(18, 38)",0,10.999999999999998,"(18, 38)",29.55242063492064,22,7,1,1,8065,2,2,1.5524206349206346,"[17.552420634920637, 41.55242063492064]",Apr 22 (Sat) 04:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Scattered Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 17.552420634920637 and 41.55242063492064%,No Impacts
22,22,22,22,22,22,0.0,0,0,80,0,104.0,SFO,1,"(32, 52)",0,24.0,"(32, 52)",15.787980907980902,23,7,4,2,582,6,2,-26.21201909201909,"[3.787980907980902, 27.787980907980902]",Apr 22 (Sat) 02:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Elevated Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 3.787980907980902 and 27.787980907980902%,No Impacts
23,23,23,23,23,23,0.0,0,0,62,0,71.0,IAH,1,"(14, 34)",0,9.0,"(14, 34)",30.806058201058203,24,7,2,0,9168,2,2,6.806058201058202,"[18.806058201058203, 42.80605820105821]",Apr 22 (Sat) 04:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Scattered Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 18.806058201058203 and 42.80605820105821%,No Impacts
24,24,24,24,24,24,0.0,0,0,71,0,107.0,SEA,1,"(33, 53)",0,36.0,"(33, 53)",8.82948051948052,25,7,4,2,582,6,2,-34.17051948051948,"[0, 24]",Apr 22 (Sat) 02:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Signifcant Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 0 and 24%,No Impacts
25,25,25,25,25,25,0.0,0,0,0,0,49.2,PHX,1,"(2, 22)",0,49.2,"(2, 22)",25.03333333333333,26,7,0,0,0,0,2,13.033333333333331,"[13.033333333333331, 37.03333333333333]",Apr 22 (Sat) 03:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Signifcant Arrival Delays,No Impacts,Predicted Departure Delays Between 13.033333333333331 and 37.03333333333333%,No Impacts
26,26,26,26,26,26,0.0,0,0,0,0,38.57142857142858,LAS,1,"(0, 20)",0,38.57142857142858,"(0, 20)",22.43,27,7,0,0,0,0,2,16.43,"[10.43, 34.43]",Apr 22 (Sat) 03:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Signifcant Arrival Delays,No Impacts,Predicted Departure Delays Between 10.43 and 34.43%,No Impacts
27,27,27,27,27,27,0.0,0,0,25,0,31.0,CLT,1,"(0, 20)",0,6.0,"(0, 20)",15.083333333333334,28,7,2,1,645,3,2,13.083333333333334,"[3.083333333333334, 27.083333333333336]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Scattered Arrival Delays,Moderate T-Storm Impacts - Possible Ground Stop,Predicted Departure Delays Between 3.083333333333334 and 27.083333333333336%,No Impacts
28,28,28,28,28,28,0.0,0,0,20,0,47.75,DEN,1,"(1, 21)",0,27.75,"(1, 21)",17.673333333333332,29,7,1,1,183,2,2,6.673333333333333,"[5.673333333333332, 29.673333333333332]",Apr 22 (Sat) 03:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Elevated Arrival Delays,Some T-Storm Impacts,Predicted Departure Delays Between 5.673333333333332 and 29.673333333333332%,No Impacts
29,29,29,29,29,29,0.0,0,0,20,0,67.25,LAX,1,"(11, 31)",0,47.25,"(11, 31)",15.193333333333332,30,7,0,1,642,1,2,-5.806666666666667,"[3.1933333333333316, 27.19333333333333]",Apr 22 (Sat) 02:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Signifcant Arrival Delays,Some T-Storm Impacts,Predicted Departure Delays Between 3.1933333333333316 and 27.19333333333333%,No Impacts
30,30,30,30,30,30,0.0,0,0,55,0,56.2,IND,1,"(5, 25)",0,1.2,"(5, 25)",11.506666666666668,31,7,2,3,273,5,2,-3.493333333333333,"[0, 24]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 0 and 24%,No Impacts
31,31,31,31,31,31,0.0,0,0,96,0,97.25,OKC,1,"(28, 48)",0,1.25,"(28, 48)",16.244758807037467,32,7,0,0,0,0,2,-21.755241192962533,"[4.244758807037467, 28.244758807037467]",Apr 22 (Sat) 04:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 4.244758807037467 and 28.244758807037467%,No Impacts
32,32,32,32,32,32,0.0,0,0,73,0,74.2,MCI,1,"(15, 35)",0,1.2,"(15, 35)",25.25994708994709,33,7,2,1,8839,3,2,0.25994708994709,"[13.25994708994709, 37.25994708994709]",Apr 22 (Sat) 04:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 13.25994708994709 and 37.25994708994709%,No Impacts
33,33,33,33,33,33,0.0,0,0,35,0,41.0,RDU,1,"(0, 20)",0,6.0,"(0, 20)",15.343333333333334,34,7,1,2,888,3,2,8.343333333333334,"[3.3433333333333337, 27.343333333333334]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Scattered Arrival Delays,Moderate T-Storm Impacts - Possible Ground Stop,Predicted Departure Delays Between 3.3433333333333337 and 27.343333333333334%,No Impacts
34,34,34,34,34,34,0.0,0,0,20,0,23.6,CLE,1,"(0, 20)",0,3.6,"(0, 20)",14.07,35,7,1,1,703,2,2,16.07,"[2.0700000000000003, 26.07]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,Some T-Storm Impacts,Predicted Departure Delays Between 2.0700000000000003 and 26.07%,No Impacts
