,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ceilingvis,crosswinds,departures,severe,winterwx,sum,airport,nodepart,delayrange,natsvr,arrivalimpacts,delayrange.1,delays,ac,hour,west,east,maxsize,numpoints,weekday,pred_dif,delayrangeF,local_time,i_wind,cv,i_winter,i_dep,i_nat,i_arr,i_svr,i_dr,i_cv
10,10,10,10,10,10,0.0,0,0.0,0,0,1.5,JAX,1,"(0, 20)",0,1.5,"(0, 20)",12.026666666666667,11,1,0,0,0,0,2,26.026666666666667,"[0.026666666666667282, 24.026666666666667]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,No Impacts,Predicted Departure Delays Between 0.026666666666667282 and 24.026666666666667%,No Impacts
11,11,11,11,11,11,0.0,0,0.0,5,0,6.0,STL,1,"(0, 20)",0,1.0,"(0, 20)",12.55,12,1,1,0,608,1,2,23.55,"[0.5500000000000007, 24.55]",Apr 22 (Sat) 04:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,0,Predicted Departure Delays Between 0.5500000000000007 and 24.55%,No Impacts
12,12,12,12,12,12,0.0,0,29.75,90,0,131.75,AUS,0,"(47, 67)",0,12.0,"(47, 67)",24.10079365079365,13,1,0,2,6436,2,2,-32.899206349206345,"[12.100793650793651, 36.10079365079365]",Apr 22 (Sat) 04:00 PM,No Impacts,0,No Impacts,Higher Flow,No Impacts,Scattered Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 12.100793650793651 and 36.10079365079365%,No Impacts
13,13,13,13,13,13,0.0,0,0.0,110,0,140.0,PDX,0,"(52, 72)",0,30.0,"(52, 72)",21.73129426129425,14,1,3,6,228,9,2,-40.26870573870575,"[9.731294261294249, 33.73129426129425]",Apr 22 (Sat) 02:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Elevated Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 9.731294261294249 and 33.73129426129425%,No Impacts
14,14,14,14,14,14,0.0,0,0.0,60,0,64.0,BNA,0,"(10, 30)",0,4.0,"(10, 30)",18.11555555555556,15,1,0,4,165,4,2,-1.8844444444444448,"[6.115555555555559, 30.11555555555556]",Apr 22 (Sat) 04:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 6.115555555555559 and 30.11555555555556%,No Impacts
15,15,15,15,15,15,0.0,0,57.3,0,0,144.3,SAN,0,"(54, 74)",0,87.0,"(54, 74)",24.578106852497093,16,1,0,0,0,0,2,-39.42189314750291,"[12.578106852497093, 36.57810685249709]",Apr 22 (Sat) 02:00 PM,No Impacts,0,No Impacts,Near Max Capacity,No Impacts,Signifcant Arrival Delays,No Impacts,Predicted Departure Delays Between 12.578106852497093 and 36.57810685249709%,No Impacts
16,16,16,16,16,16,0.0,0,0.0,32,0,36.8,TPA,0,"(0, 20)",0,4.8,"(0, 20)",18.53333333333333,17,1,1,1,129,2,2,13.533333333333331,"[6.533333333333331, 30.53333333333333]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,Moderate T-Storm Impacts - Possible Ground Stop,Predicted Departure Delays Between 6.533333333333331 and 30.53333333333333%,No Impacts
17,17,17,17,17,17,0.0,0,47.8,20,0,73.8,BWI,0,"(15, 35)",0,6.0,"(15, 35)",42.8836752136752,18,1,0,1,126,1,2,17.883675213675208,"[30.883675213675197, 54.8836752136752]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Near Max Capacity,No Impacts,Scattered Arrival Delays,Some T-Storm Impacts,Predicted Departure Delays Between 30.883675213675197 and 54.8836752136752%,No Impacts
18,18,18,18,18,18,0.0,0,0.0,70,0,71.0,PHL,0,"(14, 34)",0,1.0,"(14, 34)",15.674074074074074,19,1,1,4,209,5,2,-8.325925925925926,"[3.674074074074074, 27.674074074074074]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 3.674074074074074 and 27.674074074074074%,No Impacts
19,19,19,19,19,19,0.0,0,0.0,0,0,24.0,SLC,0,"(0, 20)",0,24.0,"(0, 20)",15.786666666666664,20,1,0,0,0,0,2,16.786666666666665,"[3.7866666666666635, 27.78666666666666]",Apr 22 (Sat) 03:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Elevated Arrival Delays,No Impacts,Predicted Departure Delays Between 3.7866666666666635 and 27.78666666666666%,No Impacts
20,20,20,20,20,20,6.340000000000002,0,17.5,20,0,49.09,DTW,0,"(1, 21)",0,5.25,"(1, 21)",18.53333333333333,21,1,1,1,129,2,2,7.533333333333333,"[6.533333333333331, 30.53333333333333]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Managable Flow,No Impacts,Scattered Arrival Delays,Some T-Storm Impacts,Predicted Departure Delays Between 6.533333333333331 and 30.53333333333333%,Minor Impacts
21,21,21,21,21,21,0.0,0,26.3,73,0,109.3,MSP,0,"(35, 55)",0,10.0,"(35, 55)",17.808095238095245,22,1,2,1,4203,3,2,-27.191904761904755,"[5.808095238095245, 29.808095238095245]",Apr 22 (Sat) 04:00 PM,No Impacts,0,No Impacts,Higher Flow,No Impacts,Scattered Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 5.808095238095245 and 29.808095238095245%,No Impacts
22,22,22,22,22,22,0.0,0,29.766666666666666,124,0,166.76666666666665,SFO,0,"(66, 86)",0,12.999999999999998,"(66, 86)",27.92619047619048,23,1,5,4,230,9,2,-48.07380952380952,"[15.926190476190481, 39.926190476190484]",Apr 22 (Sat) 02:00 PM,No Impacts,0,No Impacts,Higher Flow,No Impacts,Scattered Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 15.926190476190481 and 39.926190476190484%,No Impacts
23,23,23,23,23,23,0.0,0,43.925,81,0,132.425,IAH,0,"(47, 67)",0,7.5,"(47, 67)",29.75751322751324,24,1,2,1,6937,3,2,-27.242486772486767,"[17.757513227513236, 41.757513227513236]",Apr 22 (Sat) 04:00 PM,No Impacts,0,No Impacts,Near Max Capacity,No Impacts,Scattered Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 17.757513227513236 and 41.757513227513236%,No Impacts
24,24,24,24,24,24,0.0,0,49.35,102,0,179.71363636363637,SEA,0,"(73, 93)",0,28.363636363636363,"(73, 93)",27.366666666666667,25,1,5,4,230,9,2,-55.63333333333333,"[15.366666666666667, 39.36666666666667]",Apr 22 (Sat) 02:00 PM,No Impacts,0,No Impacts,Near Max Capacity,No Impacts,Elevated Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 15.366666666666667 and 39.36666666666667%,No Impacts
25,25,25,25,25,25,0.0,0,49.7,0,0,86.9,PHX,0,"(22, 42)",0,37.2,"(22, 42)",17.77253328946115,26,1,0,0,0,0,2,-14.22746671053885,"[5.772533289461151, 29.77253328946115]",Apr 22 (Sat) 03:00 PM,No Impacts,0,No Impacts,Near Max Capacity,No Impacts,Signifcant Arrival Delays,No Impacts,Predicted Departure Delays Between 5.772533289461151 and 29.77253328946115%,No Impacts
26,26,26,26,26,26,0.0,0,31.7,60,0,121.7,LAS,0,"(41, 61)",0,30.0,"(41, 61)",18.60331446331448,27,1,4,2,222,6,2,-32.396685536685524,"[6.603314463314479, 30.60331446331448]",Apr 22 (Sat) 03:00 PM,No Impacts,0,No Impacts,Higher Flow,No Impacts,Elevated Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 6.603314463314479 and 30.60331446331448%,No Impacts
27,27,27,27,27,27,0.0,0,26.266666666666666,0,0,30.266666666666666,CLT,0,"(0, 20)",0,4.0,"(0, 20)",18.64333333333333,28,1,0,0,0,0,2,17.643333333333334,"[6.643333333333331, 30.64333333333333]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Higher Flow,No Impacts,0,No Impacts,Predicted Departure Delays Between 6.643333333333331 and 30.64333333333333%,No Impacts
28,28,28,28,28,28,0.0,0,54.4,88,0,163.4,DEN,0,"(64, 84)",0,21.0,"(64, 84)",30.92619047619048,29,1,4,4,371,8,2,-43.07380952380952,"[18.92619047619048, 42.926190476190484]",Apr 22 (Sat) 03:00 PM,No Impacts,0,No Impacts,Near Max Capacity,No Impacts,Elevated Arrival Delays,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 18.92619047619048 and 42.926190476190484%,No Impacts
29,29,29,29,29,29,0.0,0,32.2,20,0,85.95,LAX,0,"(22, 42)",0,33.75,"(22, 42)",23.37429533429534,30,1,4,0,182,4,2,-8.62570466570466,"[11.37429533429534, 35.37429533429534]",Apr 22 (Sat) 02:00 PM,No Impacts,0,No Impacts,Higher Flow,No Impacts,Elevated Arrival Delays,Some T-Storm Impacts,Predicted Departure Delays Between 11.37429533429534 and 35.37429533429534%,No Impacts
30,30,30,30,30,30,0.0,0,0.0,50,0,51.2,IND,1,"(3, 23)",0,1.2,"(3, 23)",20.67333333333333,31,1,1,3,165,4,2,7.673333333333333,"[8.673333333333328, 32.67333333333333]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 8.673333333333328 and 32.67333333333333%,No Impacts
31,31,31,31,31,31,0.0,0,0.0,78,0,79.25,OKC,1,"(18, 38)",0,1.25,"(18, 38)",23.007416299853272,32,1,0,0,0,0,2,-4.992583700146729,"[11.007416299853272, 35.007416299853276]",Apr 22 (Sat) 04:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 11.007416299853272 and 35.007416299853276%,No Impacts
32,32,32,32,32,32,0.0,0,0.0,58,0,59.2,MCI,1,"(7, 27)",0,1.2,"(7, 27)",18.624444444444443,33,1,2,0,6212,2,2,1.624444444444444,"[6.624444444444443, 30.624444444444443]",Apr 22 (Sat) 04:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,Extensive T-Storm Impacts - Ground Stop Likely,Predicted Departure Delays Between 6.624444444444443 and 30.624444444444443%,No Impacts
33,33,33,33,33,33,0.0,0,0.0,0,0,6.0,RDU,1,"(0, 20)",0,6.0,"(0, 20)",8.826666666666668,34,1,0,0,0,0,2,19.826666666666668,"[0, 24]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,Scattered Arrival Delays,No Impacts,Predicted Departure Delays Between 0 and 24%,No Impacts
34,34,34,34,34,34,3.4240000000000004,0,0.0,0,0,7.024000000000001,CLE,1,"(0, 20)",0,3.6,"(0, 20)",9.64,35,1,0,0,0,0,2,20.64,"[0, 24]",Apr 22 (Sat) 05:00 PM,No Impacts,0,No Impacts,Few Departures,No Impacts,0,No Impacts,Predicted Departure Delays Between 0 and 24%,
